attendees,month,day,hour,day_of_week,holiday,temp,temp_wb,rel_humidity,windspeed,precipitation
61930,7,31,19,Tue,0,136.2,68,74,8,1
49940,7,31,20,Tue,0,139.8,68,67,10,1
32120,7,31,21,Tue,0,138,67,66,7,1
25410,7,31,22,Tue,0,138,67,66,9,1
14190,7,31,23,Tue,0,136.2,68,71,8,1
5610,8,1,0,Wed,0,134.4,67,71,9,1
3190,8,1,1,Wed,0,132.6,66,71,7,1
1430,8,1,2,Wed,0,129,66,79,6,1
1650,8,1,3,Wed,0,127.2,65,78,5,1
1650,8,1,4,Wed,0,127.2,65,81,5,1
8470,8,1,5,Wed,0,130.8,68,84,6,1
26180,8,1,6,Wed,0,130.8,68,84,5,1
75130,8,1,7,Wed,0,134.4,69,81,7,1
115720,8,1,8,Wed,0,138,70,79,8,1
56320,8,1,9,Wed,0,134.4,69,81,10,1
31790,8,1,10,Wed,0,138,70,76,11,1
37730,8,1,11,Wed,0,138,70,79,11,1
42130,8,1,12,Wed,0,139.8,72,82,10,1
38170,8,1,13,Wed,0,141.6,72,79,11,1
34540,8,1,14,Wed,0,145.2,73,74,13,1
50710,8,1,15,Wed,0,152.4,75,70,13,1
86790,8,1,16,Wed,0,150.6,75,72,17,1
131560,8,1,17,Wed,0,150.6,75,72,14,1
103070,8,1,18,Wed,0,148.8,75,74,14,1
65120,8,1,19,Wed,0,145.2,74,79,14,1
46090,8,1,20,Wed,0,143.4,74,82,13,1
38280,8,1,21,Wed,0,143.4,74,82,9,1
24090,8,1,22,Wed,0,141.6,74,85,10,1
11550,8,1,23,Wed,0,141.6,74,85,10,1
5060,8,2,0,Thu,0,141.6,74,85,13,1
1540,8,2,1,Thu,0,143.4,75,85,11,1
2420,8,2,2,Thu,0,139.8,73,88,10,1
550,8,2,3,Thu,0,143.4,75,85,13,1
1430,8,2,4,Thu,0,145.2,75,82,9,1
6600,8,2,5,Thu,0,147,75,79,8,1
26730,8,2,6,Thu,0,150.6,75,72,16,1
71280,8,2,7,Thu,0,154.2,76,67,15,1
115720,8,2,8,Thu,0,159.6,75,57,14,1
55110,8,2,9,Thu,0,165,75,48,16,1
31240,8,2,10,Thu,0,168.6,76,46,17,1
34760,8,2,11,Thu,0,170.4,75,42,16,1
43120,8,2,12,Thu,0,174,76,40,15,1
31790,8,2,13,Thu,0,172.2,76,43,16,1
35090,8,2,14,Thu,0,170.4,75,42,15,1
42790,8,2,15,Thu,0,170.4,76,44,13,1
80300,8,2,16,Thu,0,166.8,76,50,15,1
124520,8,2,17,Thu,0,159.6,77,63,15,1
89320,8,2,18,Thu,0,150.6,75,69,11,1
54120,8,2,19,Thu,0,150.6,74,67,11,1
38170,8,2,20,Thu,0,148.8,74,69,10,1
30580,8,2,21,Thu,0,147,74,74,10,1
25850,8,2,22,Thu,0,147,75,76,16,1
16060,8,2,23,Thu,0,145.2,75,82,10,1
7150,8,3,0,Fri,0,145.2,75,82,10,1
2530,8,3,1,Fri,0,143.4,75,85,10,1
1870,8,3,2,Fri,0,143.4,75,85,14,1
2090,8,3,3,Fri,0,145.2,75,82,9,1
2090,8,3,4,Fri,0,145.2,75,82,11,1
5940,8,3,5,Fri,0,145.2,75,82,9,1
22550,8,3,6,Fri,0,148.8,75,77,9,1
55220,8,3,7,Fri,0,152.4,76,72,9,1
95590,8,3,8,Fri,0,154.2,76,67,13,1
54340,8,3,9,Fri,0,157.8,76,61,9,1
32340,8,3,10,Fri,0,163.2,76,55,11,1
38390,8,3,11,Fri,0,163.2,76,53,9,1
44000,8,3,12,Fri,0,159.6,76,59,11,1
46090,8,3,13,Fri,0,150.6,76,74,7,0.15
43010,8,3,14,Fri,0,159.6,78,65,3,1
55990,8,3,15,Fri,0,147,74,74,9,1
80190,8,3,16,Fri,0,163.2,75,52,18,1
98340,8,3,17,Fri,0,159.6,75,57,21,1
66220,8,3,18,Fri,0,156,75,61,13,1
49610,8,3,19,Fri,0,154.2,75,65,9,1
36520,8,3,20,Fri,0,147,74,74,8,1
31130,8,3,21,Fri,0,143.4,75,85,9,1
27170,8,3,22,Fri,0,141.6,74,88,10,1
17930,8,3,23,Fri,0,141.6,74,88,8,1
13200,8,4,0,Sat,1,143.4,74,82,9,1
10340,8,4,1,Sat,1,138,72,88,7,1
6820,8,4,2,Sat,1,138,72,88,8,1
3300,8,4,3,Sat,1,138,73,90,8,1
2090,8,4,4,Sat,1,138,72,88,8,1
2310,8,4,5,Sat,1,141.6,74,85,11,1
5500,8,4,6,Sat,1,145.2,74,79,9,1
11550,8,4,7,Sat,1,150.6,75,72,11,1
19800,8,4,8,Sat,1,156,75,63,16,1
32120,8,4,9,Sat,1,147,75,76,10,0.025
27170,8,4,10,Sat,1,134.4,70,87,11,1.225
5610,8,4,11,Sat,1,136.2,72,91,10,0.325
8360,8,4,12,Sat,1,136.2,71,88,9,1
21890,8,4,13,Sat,1,138,72,88,11,0.025
21340,8,4,14,Sat,1,139.8,73,85,9,1
38170,8,4,15,Sat,1,145.2,74,77,13,1
50490,8,4,16,Sat,1,143.4,73,79,11,1
58630,8,4,17,Sat,1,141.6,73,82,6,1
59730,8,4,18,Sat,1,143.4,73,79,7,1
53900,8,4,19,Sat,1,139.8,73,85,7,1
38610,8,4,20,Sat,1,141.6,70,71,9,1
26180,8,4,21,Sat,1,139.8,71,77,6,1
21560,8,4,22,Sat,1,136.2,71,85,6,1
19250,8,4,23,Sat,1,136.2,71,88,7,1
14080,8,5,0,Sun,1,136.2,71,88,7,1
11880,8,5,1,Sun,1,134.4,71,90,8,1
8030,8,5,2,Sun,1,132.6,71,94,6,1
1870,8,5,3,Sun,1,130.8,70,96,3,1
1540,8,5,4,Sun,1,130.8,70,94,6,1
1870,8,5,5,Sun,1,132.6,70,91,5,1
4510,8,5,6,Sun,1,139.8,71,77,3,1
8030,8,5,7,Sun,1,139.8,71,79,3,1
19690,8,5,8,Sun,1,152.4,72,59,5,1
33880,8,5,9,Sun,1,157.8,72,49,8,1
49280,8,5,10,Sun,1,154.2,74,61,9,1
49280,8,5,11,Sun,1,152.4,74,63,11,1
55550,8,5,12,Sun,1,150.6,73,65,11,1
63910,8,5,13,Sun,1,150.6,72,60,15,1
65120,8,5,14,Sun,1,154.2,73,57,11,1
64680,8,5,15,Sun,1,150.6,71,58,11,1
58190,8,5,16,Sun,1,148.8,72,62,7,1
63030,8,5,17,Sun,1,141.6,69,66,6,1
58190,8,5,18,Sun,1,145.2,71,67,0,1
51810,8,5,19,Sun,1,141.6,70,71,0,1
36190,8,5,20,Sun,1,147,72,67,0,1
27280,8,5,21,Sun,1,145.2,72,69,3,1
22220,8,5,22,Sun,1,152.4,72,59,6,1
13090,8,5,23,Sun,1,145.2,72,69,5,1
10010,8,6,0,Mon,0,147,72,67,5,1
9790,8,6,1,Mon,0,145.2,72,69,0,1
1650,8,6,2,Mon,0,134.4,70,84,6,1
990,8,6,3,Mon,0,134.4,70,84,6,1
660,8,6,4,Mon,0,134.4,70,84,8,1
6160,8,6,5,Mon,0,141.6,72,77,3,1
22880,8,6,6,Mon,0,147,73,69,7,1
61930,8,6,7,Mon,0,154.2,74,61,3,1
91850,8,6,8,Mon,0,157.8,75,59,3,1
51480,8,6,9,Mon,0,163.2,75,52,7,1
26840,8,6,10,Mon,0,166.8,75,47,3,1
27500,8,6,11,Mon,0,170.4,74,40,7,1
34760,8,6,12,Mon,0,172.2,75,40,8,1
32450,8,6,13,Mon,0,174,74,36,7,1
28160,8,6,14,Mon,0,174,76,40,13,1
34980,8,6,15,Mon,0,172.2,76,43,13,1
76010,8,6,16,Mon,0,170.4,75,42,11,1
124740,8,6,17,Mon,0,168.6,76,46,13,1
90090,8,6,18,Mon,0,166.8,75,47,11,1
60280,8,6,19,Mon,0,163.2,75,50,13,1
38610,8,6,20,Mon,0,165,76,50,11,1
25740,8,6,21,Mon,0,156,75,63,11,1
17600,8,6,22,Mon,0,152.4,74,65,13,1
11110,8,6,23,Mon,0,150.6,74,69,9,1
5940,8,7,0,Tue,0,148.8,74,72,7,1
2310,8,7,1,Tue,0,147,75,76,8,1
1650,8,7,2,Tue,0,143.4,73,79,7,1
550,8,7,3,Tue,0,145.2,74,77,9,1
1320,8,7,4,Tue,0,141.6,73,82,8,1
8030,8,7,5,Tue,0,143.4,74,82,7,1
26180,8,7,6,Tue,0,150.6,75,72,7,1
67870,8,7,7,Tue,0,157.8,77,65,8,1
104720,8,7,8,Tue,0,161.4,77,59,8,1
50270,8,7,9,Tue,0,166.8,78,54,10,1
26840,8,7,10,Tue,0,168.6,77,51,14,1
32560,8,7,11,Tue,0,172.2,77,44,14,1
35090,8,7,12,Tue,0,174,77,44,9,1
31460,8,7,13,Tue,0,170.4,76,46,16,1
30140,8,7,14,Tue,0,172.2,76,43,16,1
41910,8,7,15,Tue,0,168.6,76,47,16,1
85580,8,7,16,Tue,0,161.4,77,61,16,1
119570,8,7,17,Tue,0,156,77,68,15,1
93060,8,7,18,Tue,0,156,77,68,15,1
64790,8,7,19,Tue,0,154.2,76,67,17,1
43340,8,7,20,Tue,0,150.6,75,72,13,1
27500,8,7,21,Tue,0,148.8,75,74,16,1
20020,8,7,22,Tue,0,148.8,75,74,13,1
11330,8,7,23,Tue,0,145.2,74,79,9,1
5940,8,8,0,Wed,0,145.2,74,79,7,1
2310,8,8,1,Wed,0,145.2,75,82,5,1
1320,8,8,2,Wed,0,145.2,75,82,0,1
880,8,8,3,Wed,0,139.8,73,88,5,1
2200,8,8,4,Wed,0,141.6,74,88,6,1
7480,8,8,5,Wed,0,141.6,74,85,0,1
27610,8,8,6,Wed,0,145.2,74,79,5,1
70510,8,8,7,Wed,0,148.8,75,77,6,1
103620,8,8,8,Wed,0,147,75,79,7,1
58520,8,8,9,Wed,0,152.4,76,72,8,1
29150,8,8,10,Wed,0,156,77,68,8,1
31350,8,8,11,Wed,0,152.4,76,72,13,1
35750,8,8,12,Wed,0,152.4,76,72,15,1
37950,8,8,13,Wed,0,143.4,74,82,14,1
31020,8,8,14,Wed,0,145.2,73,74,6,2.175
19580,8,8,15,Wed,0,141.6,74,85,7,1
70510,8,8,16,Wed,0,143.4,75,85,6,1
114620,8,8,17,Wed,0,139.8,73,88,6,1
79750,8,8,18,Wed,0,136.2,72,91,6,1
53460,8,8,19,Wed,0,145.2,74,79,8,1
30250,8,8,20,Wed,0,139.8,72,82,9,0.1
9570,8,8,21,Wed,0,139.8,73,88,9,0.125
7260,8,8,22,Wed,0,139.8,73,88,9,0.05
4950,8,8,23,Wed,0,139.8,74,91,7,1
3410,8,9,0,Thu,0,138,74,94,6,1
3300,8,9,1,Thu,0,138,74,94,8,1
2860,8,9,2,Thu,0,141.6,75,90,10,0.05
330,8,9,3,Thu,0,139.8,73,85,10,0.075
1760,8,9,4,Thu,0,138,72,88,9,1
6490,8,9,5,Thu,0,138,72,88,9,0.025
17050,8,9,6,Thu,0,139.8,73,88,7,1
45430,8,9,7,Thu,0,143.4,73,79,8,1
94930,8,9,8,Thu,0,148.8,75,74,6,1
55660,8,9,9,Thu,0,150.6,74,67,10,1
32230,8,9,10,Thu,0,157.8,75,59,10,1
37180,8,9,11,Thu,0,157.8,76,63,9,1
44770,8,9,12,Thu,0,161.4,76,57,7,1
36520,8,9,13,Thu,0,161.4,73,48,11,1
38610,8,9,14,Thu,0,154.2,74,61,10,1
45430,8,9,15,Thu,0,161.4,73,48,14,1
81510,8,9,16,Thu,0,161.4,74,50,13,1
118360,8,9,17,Thu,0,148.8,72,62,11,1
90530,8,9,18,Thu,0,147,70,60,0,1
61820,8,9,19,Thu,0,139.8,70,72,5,1
45100,8,9,20,Thu,0,150.6,71,56,10,1
30690,8,9,21,Thu,0,147,70,58,11,1
26070,8,9,22,Thu,0,145.2,69,60,10,1
14960,8,9,23,Thu,0,141.6,68,62,10,1
8470,8,10,0,Fri,0,139.8,68,64,9,1
4620,8,10,1,Fri,0,138,67,64,10,1
2860,8,10,2,Fri,0,136.2,67,67,8,1
880,8,10,3,Fri,0,136.2,67,67,7,1
1760,8,10,4,Fri,0,134.4,66,69,7,1
5830,8,10,5,Fri,0,138,67,64,9,1
20240,8,10,6,Fri,0,143.4,68,58,8,1
55220,8,10,7,Fri,0,148.8,69,53,10,1
100760,8,10,8,Fri,0,152.4,70,49,9,1
55770,8,10,9,Fri,0,154.2,71,51,0,1
33550,8,10,10,Fri,0,157.8,71,46,10,1
37840,8,10,11,Fri,0,159.6,72,46,8,1
45650,8,10,12,Fri,0,159.6,72,46,3,1
49830,8,10,13,Fri,0,148.8,71,58,15,1
47960,8,10,14,Fri,0,147,70,60,10,1
57090,8,10,15,Fri,0,145.2,71,65,10,1
88550,8,10,16,Fri,0,143.4,70,64,7,1
99000,8,10,17,Fri,0,143.4,70,67,6,1
73260,8,10,18,Fri,0,139.8,68,64,10,1
55880,8,10,19,Fri,0,136.2,67,67,8,1
43010,8,10,20,Fri,0,136.2,67,69,3,1
31350,8,10,21,Fri,0,134.4,66,69,0,1
25520,8,10,22,Fri,0,136.2,67,69,0,1
21010,8,10,23,Fri,0,132.6,67,76,0,1
14190,8,11,0,Sat,1,134.4,67,74,3,1
9680,8,11,1,Sat,1,134.4,67,74,6,1
8030,8,11,2,Sat,1,134.4,67,74,7,1
3410,8,11,3,Sat,1,130.8,65,73,5,1
2640,8,11,4,Sat,1,130.8,67,79,8,1
2640,8,11,5,Sat,1,129,67,87,0,1
3410,8,11,6,Sat,1,129,67,87,7,1
8690,8,11,7,Sat,1,127.2,67,90,7,0.025
15730,8,11,8,Sat,1,127.2,67,90,9,0.05
17050,8,11,9,Sat,1,129,67,84,7,1
34430,8,11,10,Sat,1,125.4,66,90,3,0.175
18370,8,11,11,Sat,1,127.2,67,90,5,0.575
5060,8,11,12,Sat,1,129,68,90,8,0.025
12320,8,11,13,Sat,1,129,69,93,7,0.025
13970,8,11,14,Sat,1,130.8,69,90,10,0.075
12980,8,11,15,Sat,1,129,69,93,11,0.025
19690,8,11,16,Sat,1,129,69,93,9,1
24200,8,11,17,Sat,1,127.2,68,93,7,1
27720,8,11,18,Sat,1,129,68,90,8,1
24860,8,11,19,Sat,1,125.4,67,93,7,1
23100,8,11,20,Sat,1,125.4,67,93,7,1
17930,8,11,21,Sat,1,125.4,66,90,9,1
18260,8,11,22,Sat,1,125.4,67,93,7,1
14410,8,11,23,Sat,1,125.4,67,96,10,1
10230,8,12,0,Sun,1,125.4,67,96,8,1
9460,8,12,1,Sun,1,125.4,67,96,6,1
6050,8,12,2,Sun,1,125.4,67,96,7,1
2530,8,12,3,Sun,1,127.2,68,96,9,0.975
550,8,12,4,Sun,1,127.2,68,96,3,0.65
770,8,12,5,Sun,1,129,69,93,8,1.15
880,8,12,6,Sun,1,130.8,70,94,7,0.175
1320,8,12,7,Sun,1,130.8,70,94,5,0.2
4620,8,12,8,Sun,1,130.8,70,96,5,1
13310,8,12,9,Sun,1,130.8,70,96,7,1
20680,8,12,10,Sun,1,130.8,70,96,8,0.025
19910,8,12,11,Sun,1,134.4,72,96,10,1
23100,8,12,12,Sun,1,136.2,71,88,14,1
39380,8,12,13,Sun,1,132.6,69,87,13,1
40810,8,12,14,Sun,1,132.6,69,87,11,1
48180,8,12,15,Sun,1,129,69,93,11,0.1
29590,8,12,16,Sun,1,130.8,69,90,9,0.025
23210,8,12,17,Sun,1,129,69,93,11,1
33440,8,12,18,Sun,1,127.2,68,93,11,1
32780,8,12,19,Sun,1,125.4,67,93,9,1
21230,8,12,20,Sun,1,127.2,68,93,8,0.05
16170,8,12,21,Sun,1,127.2,68,93,7,0.075
6380,8,12,22,Sun,1,127.2,68,93,9,0.025
4180,8,12,23,Sun,1,127.2,67,90,8,1
3410,8,13,0,Mon,0,125.4,67,93,8,1
1320,8,13,1,Mon,0,125.4,67,93,7,1
550,8,13,2,Mon,0,125.4,67,93,9,1
220,8,13,3,Mon,0,125.4,67,93,8,1
1210,8,13,4,Mon,0,125.4,67,93,8,1
6710,8,13,5,Mon,0,125.4,67,93,9,1
19470,8,13,6,Mon,0,125.4,67,96,8,1
48290,8,13,7,Mon,0,127.2,68,93,10,1
97570,8,13,8,Mon,0,129,69,93,10,1
48180,8,13,9,Mon,0,129,69,93,9,1
25080,8,13,10,Mon,0,130.8,69,90,13,1
25850,8,13,11,Mon,0,132.6,70,91,11,1
37730,8,13,12,Mon,0,134.4,70,87,13,1
29150,8,13,13,Mon,0,132.6,70,91,11,1
32010,8,13,14,Mon,0,132.6,70,91,11,1
41580,8,13,15,Mon,0,130.8,70,94,10,1
63800,8,13,16,Mon,0,129,69,97,11,0.025
90530,8,13,17,Mon,0,129,69,93,10,0.075
34540,8,13,18,Mon,0,129,69,93,11,1
26070,8,13,19,Mon,0,129,69,97,8,0.025
14190,8,13,20,Mon,0,130.8,70,94,10,0.525
5390,8,13,21,Mon,0,129,69,97,7,0.075
6380,8,13,22,Mon,0,129,69,97,8,1
4510,8,13,23,Mon,0,129,69,97,6,1
3960,8,14,0,Tue,0,127.2,68,96,5,1
1320,8,14,1,Tue,0,129,69,97,3,1
1210,8,14,2,Tue,0,129,69,97,5,1
220,8,14,3,Tue,0,129,69,97,3,1
1210,8,14,4,Tue,0,129,69,97,3,1
5610,8,14,5,Tue,0,129,69,97,5,1
21560,8,14,6,Tue,0,129,69,97,3,1
54450,8,14,7,Tue,0,132.6,71,97,3,1
99770,8,14,8,Tue,0,134.4,72,96,0,1
52360,8,14,9,Tue,0,136.2,73,94,7,1
26620,8,14,10,Tue,0,138,73,90,8,1
27830,8,14,11,Tue,0,138,72,88,10,1
36850,8,14,12,Tue,0,134.4,72,96,9,0.025
29150,8,14,13,Tue,0,145.2,75,82,8,1
31460,8,14,14,Tue,0,143.4,74,82,10,1
33110,8,14,15,Tue,0,145.2,74,79,9,1
72600,8,14,16,Tue,0,143.4,73,79,7,1
127380,8,14,17,Tue,0,138,72,88,9,1
97460,8,14,18,Tue,0,136.2,71,88,6,1
64020,8,14,19,Tue,0,134.4,71,90,5,1
41140,8,14,20,Tue,0,138,70,79,6,1
30910,8,14,21,Tue,0,134.4,70,84,7,1
17380,8,14,22,Tue,0,134.4,70,87,9,1
10890,8,14,23,Tue,0,132.6,70,91,5,1
4730,8,15,0,Wed,0,129,68,90,0,1
1540,8,15,1,Wed,0,129,69,93,0,1
880,8,15,2,Wed,0,132.6,70,91,0,1
1320,8,15,3,Wed,0,130.8,69,90,7,1
1210,8,15,4,Wed,0,132.6,70,91,5,1
7590,8,15,5,Wed,0,134.4,70,87,8,1
27060,8,15,6,Wed,0,136.2,71,85,9,1
65890,8,15,7,Wed,0,138,71,82,7,1
105490,8,15,8,Wed,0,139.8,71,79,7,1
52580,8,15,9,Wed,0,145.2,73,74,6,1
32230,8,15,10,Wed,0,150.6,73,65,6,1
30800,8,15,11,Wed,0,154.2,73,59,9,1
40260,8,15,12,Wed,0,152.4,75,67,7,1
36410,8,15,13,Wed,0,150.6,74,67,9,1
35860,8,15,14,Wed,0,148.8,74,69,8,1
46530,8,15,15,Wed,0,150.6,74,67,7,1
83270,8,15,16,Wed,0,159.6,74,51,3,1
125620,8,15,17,Wed,0,157.8,73,51,7,1
103070,8,15,18,Wed,0,157.8,73,53,7,1
63580,8,15,19,Wed,0,157.8,74,55,7,1
43560,8,15,20,Wed,0,152.4,74,63,10,1
29260,8,15,21,Wed,0,150.6,73,63,9,1
19470,8,15,22,Wed,0,148.8,72,62,9,1
11000,8,15,23,Wed,0,147,71,64,7,1
5500,8,16,0,Thu,0,147,72,67,11,1
2860,8,16,1,Thu,0,145.2,72,69,10,1
1100,8,16,2,Thu,0,143.4,71,71,10,1
440,8,16,3,Thu,0,141.6,71,74,10,1
1430,8,16,4,Thu,0,141.6,71,74,9,1
5390,8,16,5,Thu,0,143.4,72,74,6,1
26180,8,16,6,Thu,0,147,73,69,8,1
62480,8,16,7,Thu,0,150.6,73,65,11,1
100540,8,16,8,Thu,0,154.2,74,61,11,1
54780,8,16,9,Thu,0,159.6,75,55,11,1
29370,8,16,10,Thu,0,161.4,75,54,14,1
36080,8,16,11,Thu,0,165,76,50,11,1
39820,8,16,12,Thu,0,165,74,47,11,1
39710,8,16,13,Thu,0,165,74,47,10,1
36190,8,16,14,Thu,0,166.8,75,47,8,1
43450,8,16,15,Thu,0,163.2,73,45,15,1
84370,8,16,16,Thu,0,165,71,38,15,1
106700,8,16,17,Thu,0,159.6,70,42,9,1
92730,8,16,18,Thu,0,147,70,60,7,1
61490,8,16,19,Thu,0,143.4,71,69,6,1
44220,8,16,20,Thu,0,143.4,71,69,3,1
29260,8,16,21,Thu,0,141.6,70,69,3,1
22330,8,16,22,Thu,0,141.6,70,69,0,1
14080,8,16,23,Thu,0,141.6,68,60,3,1
7260,8,17,0,Fri,0,138,65,58,3,1
3850,8,17,1,Fri,0,132.6,66,71,5,1
3080,8,17,2,Fri,0,130.8,65,73,6,1
1210,8,17,3,Fri,0,130.8,65,73,5,1
1100,8,17,4,Fri,0,129,65,76,7,1
6490,8,17,5,Fri,0,130.8,67,79,6,1
22000,8,17,6,Fri,0,134.4,68,76,5,1
52910,8,17,7,Fri,0,138,69,74,7,1
95370,8,17,8,Fri,0,139.8,70,74,9,1
50600,8,17,9,Fri,0,139.8,71,77,10,1
34650,8,17,10,Fri,0,139.8,72,82,10,1
38720,8,17,11,Fri,0,141.6,73,82,10,1
49060,8,17,12,Fri,0,141.6,73,82,10,1
49720,8,17,13,Fri,0,139.8,73,85,10,1
47520,8,17,14,Fri,0,141.6,73,82,9,1
51920,8,17,15,Fri,0,143.4,72,74,10,1
81950,8,17,16,Fri,0,138,71,82,8,0.15
70840,8,17,17,Fri,0,138,72,88,6,0.35
35970,8,17,18,Fri,0,134.4,71,90,5,1
38060,8,17,19,Fri,0,143.4,74,82,10,1
24200,8,17,20,Fri,0,145.2,74,77,10,1
25190,8,17,21,Fri,0,143.4,74,82,8,1
24310,8,17,22,Fri,0,145.2,74,79,11,1
14740,8,17,23,Fri,0,145.2,74,79,14,1
8800,8,18,0,Sat,1,141.6,74,88,9,0.025
6710,8,18,1,Sat,1,141.6,74,88,10,1
4510,8,18,2,Sat,1,141.6,74,85,13,1
990,8,18,3,Sat,1,139.8,73,88,10,1
1540,8,18,4,Sat,1,139.8,73,85,11,1
1320,8,18,5,Sat,1,138,72,88,15,1
3520,8,18,6,Sat,1,139.8,73,85,11,1
11220,8,18,7,Sat,1,141.6,73,82,11,1
18040,8,18,8,Sat,1,145.2,74,79,11,1
21450,8,18,9,Sat,1,148.8,74,72,13,1
36850,8,18,10,Sat,1,154.2,74,63,9,1
51260,8,18,11,Sat,1,156,75,63,11,1
55220,8,18,12,Sat,1,161.4,76,55,14,1
47300,8,18,13,Sat,1,147,73,71,13,1
54560,8,18,14,Sat,1,143.4,71,69,11,1
46640,8,18,15,Sat,1,139.8,71,79,6,1
39050,8,18,16,Sat,1,138,72,88,3,0.15
10670,8,18,17,Sat,1,139.8,73,85,7,0.025
24970,8,18,18,Sat,1,138,72,84,17,1
37950,8,18,19,Sat,1,129,67,87,18,1
28380,8,18,20,Sat,1,127.2,67,90,15,1
21450,8,18,21,Sat,1,127.2,65,81,16,1
19470,8,18,22,Sat,1,123.6,65,91,10,0.1
5390,8,18,23,Sat,1,125.4,66,87,13,0.025
5720,8,19,0,Sun,1,125.4,66,87,10,1
7370,8,19,1,Sun,1,125.4,65,84,10,1
7150,8,19,2,Sun,1,125.4,64,81,14,1
2640,8,19,3,Sun,1,125.4,64,78,11,1
770,8,19,4,Sun,1,125.4,63,76,16,1
1210,8,19,5,Sun,1,125.4,64,81,13,1
2750,8,19,6,Sun,1,129,64,71,16,1
6600,8,19,7,Sun,1,129,64,71,16,1
17930,8,19,8,Sun,1,129,65,73,17,1
30030,8,19,9,Sun,1,130.8,65,71,17,1
42680,8,19,10,Sun,1,132.6,65,68,17,1
56540,8,19,11,Sun,1,132.6,65,68,20,1
69190,8,19,12,Sun,1,130.8,64,68,21,1
68200,8,19,13,Sun,1,130.8,65,71,16,1
67870,8,19,14,Sun,1,132.6,65,66,16,1
74690,8,19,15,Sun,1,129,63,68,18,1
76890,8,19,16,Sun,1,129,64,71,15,1
57530,8,19,17,Sun,1,127.2,64,73,14,1
57090,8,19,18,Sun,1,127.2,64,76,13,1
40150,8,19,19,Sun,1,127.2,64,76,20,1
28710,8,19,20,Sun,1,127.2,65,78,14,1
17380,8,19,21,Sun,1,123.6,65,91,14,0.025
9680,8,19,22,Sun,1,125.4,66,90,14,1
6270,8,19,23,Sun,1,125.4,66,87,13,1
2200,8,20,0,Mon,0,125.4,66,87,9,1
2530,8,20,1,Mon,0,125.4,66,87,8,1
440,8,20,2,Mon,0,125.4,65,84,10,1
550,8,20,3,Mon,0,125.4,65,84,8,1
880,8,20,4,Mon,0,123.6,64,84,10,1
5940,8,20,5,Mon,0,125.4,65,84,11,1
23760,8,20,6,Mon,0,125.4,64,81,10,1
55770,8,20,7,Mon,0,127.2,65,78,13,1
98340,8,20,8,Mon,0,132.6,66,71,14,1
48620,8,20,9,Mon,0,134.4,66,69,16,1
31790,8,20,10,Mon,0,134.4,66,69,17,1
35750,8,20,11,Mon,0,134.4,67,71,14,1
41580,8,20,12,Mon,0,134.4,67,71,15,1
37950,8,20,13,Mon,0,134.4,67,71,15,1
36630,8,20,14,Mon,0,132.6,67,76,13,1
46860,8,20,15,Mon,0,130.8,65,73,13,1
89650,8,20,16,Mon,0,130.8,65,73,11,1
132000,8,20,17,Mon,0,129,65,73,13,1
102850,8,20,18,Mon,0,125.4,64,81,9,1
60720,8,20,19,Mon,0,123.6,64,84,8,1
33440,8,20,20,Mon,0,123.6,64,84,8,1
27500,8,20,21,Mon,0,123.6,64,84,6,1
20900,8,20,22,Mon,0,123.6,65,87,6,1
11110,8,20,23,Mon,0,123.6,64,84,8,1
5940,8,21,0,Tue,0,123.6,64,84,7,1
1870,8,21,1,Tue,0,121.8,64,87,8,1
770,8,21,2,Tue,0,121.8,64,87,7,1
110,8,21,3,Tue,0,121.8,64,87,8,1
1100,8,21,4,Tue,0,121.8,64,87,6,1
6820,8,21,5,Tue,0,123.6,64,84,7,1
24750,8,21,6,Tue,0,123.6,65,87,9,1
69080,8,21,7,Tue,0,127.2,65,81,8,1
104610,8,21,8,Tue,0,127.2,65,78,11,1
53460,8,21,9,Tue,0,130.8,66,76,11,1
32670,8,21,10,Tue,0,129,66,79,10,1
32670,8,21,11,Tue,0,129,66,79,9,1
40700,8,21,12,Tue,0,129,66,79,13,1
38940,8,21,13,Tue,0,129,65,76,10,1
43670,8,21,14,Tue,0,129,65,73,9,1
47630,8,21,15,Tue,0,130.8,66,76,13,1
85360,8,21,16,Tue,0,129,66,79,9,1
133100,8,21,17,Tue,0,127.2,65,78,10,1
97240,8,21,18,Tue,0,125.4,65,84,10,1
62370,8,21,19,Tue,0,125.4,65,84,9,1
38280,8,21,20,Tue,0,125.4,66,87,7,1
29260,8,21,21,Tue,0,123.6,65,91,6,1
26070,8,21,22,Tue,0,123.6,65,91,6,1
11220,8,21,23,Tue,0,123.6,65,87,5,1
5720,8,22,0,Wed,0,123.6,65,87,7,1
2860,8,22,1,Wed,0,123.6,65,91,6,1
770,8,22,2,Wed,0,123.6,66,93,6,1
1870,8,22,3,Wed,0,125.4,67,93,9,1
660,8,22,4,Wed,0,125.4,67,93,9,1
5610,8,22,5,Wed,0,125.4,67,93,11,1
32010,8,22,7,Wed,0,127.2,68,93,9,0.875
26180,8,22,8,Wed,0,127.2,68,93,3,1
31020,8,22,9,Wed,0,130.8,70,94,5,1
20790,8,22,10,Wed,0,139.8,73,85,9,1
25410,8,22,11,Wed,0,141.6,73,82,6,1
31900,8,22,12,Wed,0,148.8,74,69,10,1
31570,8,22,13,Wed,0,152.4,74,65,14,1
